GEOID,CRF1,CRF2,CRF3,CL1,CL2,highsec,medsec,datasec,areasec,CRF4,wq_score,wq_per,datacov
60590422011,3,2,1.45,AS; ALPHA; DCMA,AS; ALPHA,3,0,6,6,50,207.26,62,100
60590422031,3,2,1.45,AS; ALPHA; DCMA,AS; ALPHA,5,0,5,5,100,414.46,83,100
60590422032,3,2,1.45,AS; ALPHA; DCMA,AS; ALPHA,3,0,3,3,100,414.53,83,100
60590422033,3,0,1.44,AS; ALPHA; DCMA,,1,0,1,1,100,314.42,76,100
60590422036,3,2,1.43,AS; ALPHA; DCMA,AS; ALPHA,4,0,4,6,66.67,276.18,72,66.67
60590423111,3,2,1.49,AS; ALPHA; DCMA,AS; ALPHA,6,0,6,6,100,414.88,83,100
60590423121,3,2,1.54,AS; ALPHA; DCMA,AS; ALPHA,4,0,4,4,100,415.42,83,100
60590423123,3,2,1.47,AS; ALPHA; DCMA,AS; ALPHA,2,0,2,2,100,414.72,83,100
60590525021,0,1,0,,AS,0,1,3,3,16.67,8.33,4,100
60590525024,0,1,0,,AS,0,1,4,4,12.5,6.25,3,100
60590525111,1,0,5.33,NO3N,,1,0,1,2,50,76.65,30,50
60590525113,1,0,5.33,NO3N,,2,0,2,4,50,76.65,30,50
60590525192,1,1,4,NO3N,AS,2,0,2,2,100,189.99,60,100
60590525201,1,1,4.66,NO3N,AS,4,0,4,4,100,196.65,61,100
60590525214,7,5,6.05,NO3N; TCE; PCE; DCA12; VC; DCE11; AS,TCE; AS; PCATE; DCE11; NO3N,2,0,2,2,100,1010.51,98,100
60590525222,7,5,6.05,NO3N; TCE; PCE; DCA12; VC; DCE11; AS,TCE; AS; PCATE; DCE11; NO3N,2,0,2,2,100,1010.51,98,100
60590525232,1,1,5.33,NO3N,AS,1,0,1,1,100,203.3,62,100
60590525233,1,1,3.56,NO3N,AS,3,0,3,3,100,185.56,60,100
60590525234,7,5,5.37,NO3N; TCE; PCE; DCA12; VC; DCE11; AS,TCE; AS; PCATE; DCE11; NO3N,4,0,4,4,100,1003.75,98,100
60590525272,1,0,5.33,NO3N,,1,0,3,6,16.67,25.55,15,50
60590525273,1,0,5.33,NO3N,,1,0,2,3,33.33,51.1,21,66.67
60590525274,1,0,5.33,NO3N,,1,0,1,2,50,76.65,30,50
60590525284,1,0,5.33,NO3N,,1,0,1,2,50,76.65,30,50
60590626102,14,6,5.29,PCE; TCE; NO3N; VC; DCA12; DCE12C; CR6; AS; BZ; PCATE; DCE11; TCA112; DCA11; CR,VC; TCE; AS; PCATE; DCE11; NO3N,6,0,8,13,46.15,809.04,96,61.54
60590638031,1,0,1.44,F,,4,0,4,4,100,114.4,41,100
60590638032,1,0,1.44,F,,4,0,4,4,100,114.4,41,100
60590638051,2,0,1.59,AS; F,,2,0,3,3,66.67,143.94,50,100
60590638052,2,0,1.59,AS; F,,2,0,2,2,100,215.91,64,100
60590638061,2,0,1.47,AS; F,,2,0,4,4,50,107.33,37,100
60590638063,2,0,1.54,AS; F,,4,0,4,4,100,215.41,64,100
60590639072,2,0,1.48,AS; F,,1,0,3,3,33.33,71.6,29,100
60590740031,14,8,5.9,PCE; DCE12C; TCE; DCA12; VC; CR6; DCE11; BZ; NO3N; AS; DCA11; TCA112; PCATE; CR,DCE11; VC; DCA12; BZ; DCE12C; NO3N; AS; PCATE,5,0,5,5,100,1859,100,100
60590740041,14,6,6.04,PCE; TCE; DCA12; VC; DCE12C; BZ; CR6; PCATE; NO3N; DCE11; AS; TCA112; DCA11; CR,VC; DCE12C; PCATE; NO3N; DCE11; AS,1,0,1,1,100,1760.43,100,100
60590740042,14,6,6.08,PCE; TCE; DCA12; DCE12C; VC; CR6; BZ; PCATE; DCE11; NO3N; AS; TCA112; DCA11; CR,VC; DCE12C; PCATE; DCE11; NO3N; AS,2,0,2,2,100,1760.83,100,100
60590740043,14,6,6.08,PCE; TCE; DCA12; DCE12C; VC; CR6; BZ; PCATE; DCE11; NO3N; AS; TCA112; DCA11; CR,VC; DCE12C; PCATE; DCE11; NO3N; AS,2,0,2,2,100,1760.83,100,100
60590740051,14,6,6.04,PCE; TCE; DCA12; VC; DCE12C; BZ; CR6; PCATE; NO3N; DCE11; AS; TCA112; DCA11; CR,VC; DCE12C; PCATE; NO3N; DCE11; AS,1,0,2,2,50,880.22,97,100
60590741062,2,1,1.46,AS; F,ALPHA,2,0,4,4,50,132.3,48,100
60590741082,1,1,1.42,F,ALPHA,1,1,5,5,30,49.26,21,100
60590742002,14,7,6.22,PCE; DCE12C; TCE; DCA12; VC; CR6; DCE11; BZ; NO3N; DCA11; TCA112; AS; CR; PCATE,DCE11; DCE12C; BZ; VC; NO3N; AS; PCATE,4,0,4,4,100,1812.22,100,100
60590742003,14,6,6.46,PCE; TCE; DCA12; DCE12C; VC; CR6; NO3N; BZ; PCATE; DCE11; AS; DCA11; TCA112; CR,DCE12C; VC; NO3N; PCATE; DCE11; AS,2,0,2,2,100,1764.61,100,100
60590749012,2,1,1.59,NO3N; TCE,PCATE,2,0,4,4,50,132.95,48,100
60590751001,1,0,1.55,NO3N,,1,0,2,2,50,57.74,25,100
60590751002,1,0,1.55,NO3N,,1,0,2,2,50,57.74,25,100
60590751003,1,0,1.55,NO3N,,1,0,4,4,25,28.87,16,100
60590751004,1,0,1.55,NO3N,,1,0,2,2,50,57.74,25,100
60590753011,1,0,1.01,NO3N,,1,0,3,3,33.33,36.7,18,100
60590753013,1,0,1.11,NO3N,,2,0,3,3,66.67,74.05,29,100
60590755152,14,7,7.35,PCE; DCE12C; TCE; DCA12; NO3N; VC; CR6; PCATE; BZ; DCE11; AS; DCA11; TCA112; CR,DCE12C; TCE; DCA12; NO3N; PCATE; DCE11; AS,1,0,3,3,33.33,607.83,92,100
60590755153,14,7,7.35,PCE; DCE12C; TCE; DCA12; NO3N; VC; CR6; PCATE; BZ; DCE11; AS; DCA11; TCA112; CR,DCE12C; TCE; DCA12; NO3N; PCATE; DCE11; AS,1,0,4,4,25,455.88,85,100
60590755154,14,7,6.5,NO3N; PCE; TCE; DCE12C; DCA12; VC; CR6; AS; PCATE; BZ; DCE11; DCA11; TCA112; CR,DCE12C; TCE; DCA12; NO3N; AS; PCATE; DCE11,4,2,8,8,62.5,1134.4,99,100
60590757011,1,0,1.4,NO3N,,1,0,2,2,50,57,24,100
60590758052,1,0,1.11,NO3N,,1,0,2,2,50,55.55,23,100
60590758053,1,0,1.11,NO3N,,1,0,4,4,25,27.78,15,100
60590758082,1,0,1.4,NO3N,,1,0,3,3,33.33,38,18,100
60590760003,1,0,1.56,NO3N,,3,0,4,4,75,86.69,34,100
60590760004,1,0,1.11,NO3N,,2,0,2,2,100,111.07,39,100
60590863041,1,1,1.96,TCE,NO3N,1,0,4,4,25,42.41,19,100
60590863042,1,1,1.96,TCE,NO3N,1,0,2,2,50,84.82,33,100
60590863062,1,2,1.77,TCE,NO3N; PCATE,2,0,4,4,50,108.87,38,100
60590863063,1,1,1.96,TCE,NO3N,1,0,5,5,20,33.93,17,100
60590864022,1,2,1.96,TCE,TCE; NO3N,1,0,2,2,50,109.82,38,100
60590864063,1,1,1.95,PCE,PCE,1,0,3,3,33.33,56.51,24,100
60590864072,1,1,1.95,PCE,PCE,1,0,4,4,25,42.38,19,100
60590864073,1,1,1.95,PCE,PCE,1,0,5,5,20,33.91,17,100
60590866011,7,4,1.71,TCE; PCE; DCE11; NO3N; TCPR123; PCATE; BZ,TCE; PCE; NO3N; PCATE,1,0,1,1,100,917.06,97,100
60590866012,8,5,1.86,TCE; PCE; DCE11; PCATE; NO3N; DCA12; TCPR123; BZ,TCE; PCE; PCATE; NO3N; DCE11,2,0,2,2,100,1068.64,98,100
60590866013,8,5,1.86,TCE; PCE; DCE11; PCATE; NO3N; DCA12; TCPR123; BZ,TCE; PCE; PCATE; NO3N; DCE11,2,0,2,2,100,1068.64,98,100
60590866014,7,4,1.71,TCE; PCE; DCE11; NO3N; TCPR123; PCATE; BZ,TCE; PCE; NO3N; PCATE,1,0,1,1,100,917.06,98,100
60590866015,7,4,1.71,TCE; PCE; DCE11; NO3N; TCPR123; PCATE; BZ,TCE; PCE; NO3N; PCATE,1,0,1,1,100,917.06,98,100
60590866021,7,4,1.64,TCE; PCE; DCE11; NO3N; TCPR123; PCATE; BZ,TCE; PCE; NO3N; PCATE,2,1,3,3,83.33,763.7,95,100
60590866022,3,3,1.37,PCATE; NO3N; TCE,PCATE; DCE11; NO3N,1,1,2,2,75,347.81,79,100
60590866023,8,5,1.78,TCE; PCE; DCE11; PCATE; NO3N; DCA12; TCPR123; BZ,TCE; PCE; PCATE; NO3N; DCE11,3,1,4,4,87.5,934.35,98,100
60590867021,8,5,1.83,TCE; PCATE; DCA12; NO3N; TCPR123; PCE; BZ; DCE11,TCE; PCATE; NO3N; PCE; DCE11,2,0,2,2,100,1068.32,98,100
60590867022,3,3,1.37,PCATE; NO3N; TCE,PCATE; DCE11; NO3N,1,0,1,1,100,463.74,86,100
60590867023,8,5,1.7,TCE; PCATE; DCA12; NO3N; TCPR123; PCE; BZ; DCE11,TCE; PCATE; NO3N; PCE; DCE11,4,0,4,4,100,1066.98,98,100
60590868021,4,3,1.49,PCATE; DCA12; NO3N; TCE,PCATE; NO3N; DCE11,2,0,4,4,50,282.43,73,100
60590868022,4,3,1.49,PCATE; DCA12; NO3N; TCE,PCATE; NO3N; DCE11,2,0,2,2,100,564.87,90,100
60590868023,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,2,2,50,231.87,66,100
60590868031,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,2,0,4,4,50,231.87,66,100
60590870021,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,2,2,50,231.87,66,100
60590870023,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,2,2,50,231.87,66,100
60590871011,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,1,1,100,463.74,86,100
60590871012,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,1,1,100,463.74,86,100
60590871013,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,2,0,2,2,100,463.74,86,100
60590871021,3,3,1.37,PCATE; NO3N; TCE,PCATE; DCE11; NO3N,1,0,1,1,100,463.74,86,100
60590871022,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,4,0,4,4,100,463.74,86,100
60590871023,3,3,1.37,PCATE; NO3N; TCE,PCATE; DCE11; NO3N,2,0,2,2,100,463.74,86,100
60590871032,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,2,0,2,2,100,463.74,86,100
60590871051,3,3,1.35,TCE; PCATE; NO3N,NO3N; PCATE; DCE11,4,1,5,5,90,417.17,83,100
60590872001,3,3,1.3,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,2,1,3,3,83.33,385.85,82,100
60590877011,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,2,2,50,231.87,66,100
60590877012,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,2,2,50,231.87,66,100
60590877013,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,2,0,4,4,50,231.87,66,100
60590877014,3,3,1.37,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,1,0,2,2,50,231.87,66,100
60590992023,1,1,1.04,F,ALPHA,1,0,3,3,33.33,53.45,22,100
60590992043,3,2,1.63,F; NO3N; AS,NO3N; ALPHA,4,0,4,4,100,416.3,83,100
60590992141,0,1,0,,F,0,1,1,1,50,25,13,100
60590992142,0,1,0,,F,0,1,2,2,25,12.5,7,100
60590992143,0,1,0,,F,0,1,1,1,50,25,13,100
60590992144,0,1,0,,F,0,1,1,1,50,25,13,100
60590992151,1,1,1.03,F,F,1,1,2,2,75,120.22,44,100
60590992152,1,1,1.25,F,F,2,1,4,4,62.5,101.58,36,100
60590992153,0,1,0,,F,0,1,1,1,50,25,13,100
60590992161,1,1,1.44,F,F,1,1,2,2,75,123.3,45,100
60590992162,2,1,1.62,AS; F,F,2,1,3,3,83.33,221.79,65,100
60590992163,1,1,1.44,F,F,1,1,2,2,75,123.3,45,100
60590992164,1,1,1.3,F,F,3,1,4,4,87.5,142.65,50,100
60590992223,2,0,1.7,NO3N; F,,1,0,2,2,50,108.48,38,100
60590992224,3,0,1.41,NO3N; F; AS,,3,0,4,4,75,235.58,67,100
60590992233,3,0,1.43,NO3N; F; AS,,2,0,2,2,100,314.34,76,100
60590992241,2,0,1.22,AS; F,,2,0,2,2,100,212.2,63,100
60590992242,2,1,1.68,AS; F,ALPHA,4,0,4,4,100,266.85,71,100
60590992252,2,1,1.83,AS; F,ALPHA,2,0,2,2,100,268.34,71,100
60590992262,1,1,2.63,F,ALPHA,1,1,2,2,75,132.23,48,100
60590992272,0,1,0,,ALPHA,0,1,2,2,25,12.5,7,100
60590992273,1,1,1.42,F,ALPHA,1,1,2,2,75,123.14,45,100
60590992291,2,1,1.86,F; AS,ALPHA,2,0,2,2,100,268.64,71,100
60590992292,2,1,1.59,AS; F,ALPHA,2,0,2,2,100,265.91,70,100
60590992293,2,1,1.65,F; AS,ALPHA,6,1,7,7,92.86,247.43,68,100
60590992301,2,1,1.53,AS; F,F,3,1,4,4,87.5,232.11,66,100
60590992302,2,0,1.56,AS; F,,2,0,2,2,100,215.55,64,100
60590992312,1,1,1.26,AS,F,1,1,4,4,37.5,60.98,27,100
60590992321,1,1,2.21,AS,ALPHA,2,0,2,2,100,172.08,58,100
60590992322,1,1,2.21,AS,ALPHA,2,0,2,2,100,172.08,58,100
60590992323,1,1,1.26,AS,F,1,1,2,2,75,121.96,45,100
60590992324,1,1,1.26,AS,F,1,1,2,2,75,121.96,45,100
60590992331,1,0,1.61,AS,,1,0,2,2,50,58.04,25,100
60590992332,1,0,1.61,AS,,1,0,1,1,100,116.07,42,100
60590992341,1,1,2.38,AS,ALPHA,2,0,2,2,100,173.81,58,100
60590992342,1,1,2.01,AS,ALPHA,3,0,4,4,75,127.56,46,100
60590992411,1,0,1.31,AS,,1,0,1,1,100,113.14,41,100
60590992421,1,0,1.46,AS,,2,0,2,2,100,114.61,42,100
60590992451,1,0,1.48,F,,1,0,2,2,50,57.38,25,100
60590992461,1,0,1.48,F,,1,0,2,2,50,57.38,25,100
60590992462,0,1,0,,F,0,1,2,2,25,12.5,7,100
60590992463,1,0,1.48,F,,1,0,2,2,50,57.38,25,100
60590992491,1,1,1.04,F,ALPHA,1,0,2,2,50,80.18,30,100
60590992501,2,1,1.83,AS; F,ALPHA,2,0,2,2,100,268.34,71,100
60590992502,1,1,2.21,AS,ALPHA,2,0,2,2,100,172.08,58,100
60590992511,2,1,1.85,AS; F,ALPHA,4,0,4,4,100,268.49,71,100
60590992512,2,1,1.86,F; AS,ALPHA,2,0,2,2,100,268.64,71,100
60590992513,2,1,1.8,AS; F,ALPHA,4,0,4,4,100,267.97,71,100
60590993053,1,1,1.48,F,F,1,1,4,4,37.5,61.78,27,100
60590993091,0,1,0,,F,0,1,2,4,12.5,6.25,3,50
60590993101,1,1,1.48,F,F,1,1,2,4,37.5,61.78,27,50
60590993102,0,1,0,,F,0,1,1,2,25,12.5,7,50
60590993103,0,1,0,,F,0,1,1,2,25,12.5,7,50
60590994041,0,1,0,,F,0,1,2,2,25,12.5,7,100
60590994042,0,1,0,,F,0,1,4,4,12.5,6.25,3,100
60590994051,1,1,1.78,F,F,1,1,2,2,75,125.89,46,100
60590994053,1,1,1.78,F,F,1,2,4,4,50,83.93,33,100
60590994062,1,1,1.78,F,F,1,1,2,2,75,125.89,46,100
60590994071,0,1,0,,F,0,2,2,2,50,25,13,100
60590994081,0,1,0,,F,0,1,1,2,25,12.5,7,50
60590994082,0,1,0,,F,0,2,2,4,25,12.5,7,50
60590994083,0,1,0,,F,0,1,1,2,25,12.5,7,50
60590994151,0,1,0,,F,0,1,3,7,7.14,3.57,2,42.86
60590994152,0,1,0,,F,0,1,1,1,50,25,13,100
60590994153,0,1,0,,F,0,1,2,2,25,12.5,7,100
60590994155,0,1,0,,F,0,1,1,1,50,25,13,100
60590994171,0,1,0,,F,0,1,1,3,16.67,8.33,4,33.33
60590995021,0,1,0,,AS,0,1,8,15,3.33,1.67,1,53.33
60590996031,0,1,0,,F,0,2,5,5,20,10,5,100
60590996034,0,1,0,,F,0,2,5,6,16.67,8.33,4,83.33
60590996041,0,1,0,,F,0,1,4,4,12.5,6.25,3,100
60590996042,1,1,1.78,F,F,1,2,4,4,50,83.93,33,100
60590999051,0,1,0,,AS,0,1,3,3,16.67,8.33,4,100
60590999061,0,1,0,,AS,0,1,4,4,12.5,6.25,3,100
60591100101,1,1,1.32,AS,AS,2,1,4,4,62.5,102.02,36,100
60591100103,1,0,1.62,AS,,1,0,2,2,50,58.1,25,100
60591100112,1,0,1.32,AS,,2,0,2,2,100,113.23,41,100
60591100124,0,1,0,,AS,0,1,3,3,16.67,8.33,4,100
60591100153,1,1,1.03,AS,AS,1,1,6,6,25,40.07,19,100
60591101042,1,0,1.03,AS,,1,0,4,4,25,27.57,15,100
60591101091,1,0,1.03,AS,,1,0,2,2,50,55.13,22,100
60591101092,1,0,1.03,AS,,1,0,2,2,50,55.13,22,100
60591101141,1,0,1.03,AS,,1,0,2,2,50,55.13,22,100
60591101143,1,0,1.03,AS,,1,0,1,1,100,110.26,39,100
60610207141,1,0,1.38,PCE,,1,0,4,4,25,28.45,16,100
60610208052,1,0,1.38,PCE,,1,0,3,3,33.33,37.93,18,100
60610208061,1,0,2.2,PCE,,1,0,4,4,25,30.5,16,100
60610208062,1,0,2.2,PCE,,1,0,4,4,25,30.5,16,100
60610210036,1,0,2.2,PCE,,1,0,4,4,25,30.5,16,100
60650301031,6,4,3.46,DBCP; TCE; NO3N; PCATE; PCE; TCPR123,NO3N; PCATE; DCE11; TCPR123,4,0,4,4,100,834.59,96,100
60650303001,5,2,4.4,DBCP; TCE; NO3N; PCATE; PCE,PCATE; DCE11,2,0,2,2,100,644.05,93,100
60650303002,5,2,3.54,DBCP; TCE; NO3N; PCATE; PCE,PCATE; DCE11,3,0,3,3,100,635.37,93,100
60650304001,5,2,4.4,DBCP; TCE; NO3N; PCATE; PCE,PCATE; DCE11,2,0,2,2,100,644.05,93,100
60650304005,5,2,3.54,DBCP; TCE; NO3N; PCATE; PCE,PCATE; DCE11,4,0,4,4,100,635.4,93,100
60650305011,5,0,2.85,DBCP; TCE; NO3N; PCATE; PCE,,2,0,2,4,50,264.24,70,50
60650305021,6,4,3.61,DBCP; TCE; NO3N; PCATE; PCE; TCPR123,NO3N; PCATE; DCE11; TCPR123,4,0,4,4,100,836.12,96,100
60650308001,5,0,3.32,DBCP; TCE; PCATE; NO3N; PCE,,1,0,2,2,50,266.58,71,100
60650308002,5,0,3.32,DBCP; TCE; PCATE; NO3N; PCE,,1,0,2,2,50,266.58,71,100
60650308003,5,0,3.32,DBCP; TCE; PCATE; NO3N; PCE,,1,0,2,2,50,266.58,71,100
60650308005,6,1,3.05,DBCP; TCE; TCPR123; PCATE; NO3N; PCE,PCATE,3,0,4,4,75,510.39,88,100
60650311002,5,0,2.26,TCE; DBCP; PCATE; NO3N; PCE,,1,0,1,2,50,261.32,69,50
60650311003,5,0,2.26,TCE; DBCP; PCATE; NO3N; PCE,,1,0,1,2,50,261.32,69,50
60650311004,5,0,2.26,TCE; DBCP; PCATE; NO3N; PCE,,1,0,1,2,50,261.32,69,50
60650312003,5,0,2.26,TCE; DBCP; PCATE; NO3N; PCE,,2,0,2,4,50,261.32,69,50
60650312005,5,0,2.26,TCE; DBCP; PCATE; NO3N; PCE,,2,0,2,4,50,261.32,69,50
60650313001,2,0,1.62,NO3N; PCATE,,1,0,1,3,33.33,72.06,29,33.33
60650314011,2,0,1.62,NO3N; PCATE,,1,0,1,2,50,108.08,38,50
60650314012,2,0,1.62,NO3N; PCATE,,1,0,1,2,50,108.08,38,50
60650314022,2,0,1.62,NO3N; PCATE,,2,0,2,2,100,216.17,64,100
60650314023,2,0,1.62,NO3N; PCATE,,1,0,1,1,100,216.17,64,100
60650315011,2,0,1.62,NO3N; PCATE,,3,0,3,3,100,216.17,64,100
60650315013,2,0,1.62,NO3N; PCATE,,4,0,4,4,100,216.17,64,100
60650315014,2,0,1.62,NO3N; PCATE,,3,0,3,3,100,216.17,64,100
60650315025,2,0,1.62,NO3N; PCATE,,2,0,2,2,100,216.17,64,100
60650316021,2,0,1.62,NO3N; PCATE,,1,0,1,1,100,216.17,64,100
60650403021,3,0,1.7,NO3N; TCPR123; PCATE,,6,0,6,6,100,317,76,100
60650403022,3,0,1.72,NO3N; TCPR123; PCATE,,4,0,4,4,100,317.24,76,100
60650404041,1,0,2,TCPR123,,4,0,4,6,66.67,80,30,66.67
60650404051,2,0,2.01,NO3N; TCPR123,,2,0,3,4,50,110.05,38,75
60650405011,1,1,2.38,NO3N,NO3N,1,1,2,2,75,130.37,47,100
60650405012,3,2,1.33,NO3N; TCPR123; PCATE,NO3N; DCE11,2,1,4,4,62.5,258.29,69,100
60650405013,2,1,2.14,NO3N; TCPR123,NO3N,2,2,5,5,60,162.82,55,100
60650405021,3,2,1.34,NO3N; TCPR123; PCATE,NO3N; DCE11,8,2,10,10,90,372.05,81,100
60650405022,3,2,1.31,NO3N; TCPR123; PCATE,NO3N; DCE11,2,2,4,4,75,309.82,74,100
60650405031,1,1,1.12,NO3N,NO3N,1,0,1,1,100,161.2,53,100
60650405032,3,3,1.25,NO3N; TCPR123; PCATE,NO3N; TCPR123; DCE11,3,0,3,3,100,462.49,86,100
60650405033,3,3,1.3,NO3N; TCPR123; PCATE,NO3N; TCPR123; DCE11,4,0,4,4,100,463,86,100
60650408121,2,2,1.5,AS; F,AS; F,2,0,5,6,33.33,105,37,83.33
60650408131,7,3,1.72,AS; ALPHA; F; U; TCPR123; NO3N; PCATE,TCPR123; NO3N; PCATE,2,0,8,11,18.18,157.68,52,72.73
60650408141,7,3,1.72,AS; ALPHA; F; U; TCPR123; NO3N; PCATE,TCPR123; NO3N; PCATE,2,0,2,2,100,867.22,97,100
60650408161,7,3,1.72,AS; ALPHA; F; U; TCPR123; NO3N; PCATE,TCPR123; NO3N; PCATE,2,0,4,4,50,433.61,84,100
60650408212,7,3,1.72,AS; ALPHA; F; U; TCPR123; NO3N; PCATE,TCPR123; NO3N; PCATE,2,0,2,2,100,867.22,97,100
60650414061,4,2,1.59,ALPHA; NO3N; AS; PCATE,NO3N; U,4,0,4,4,100,515.85,89,100
60650416001,5,5,1.35,TCPR123; NO3N; PCATE; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,2,0,2,2,100,763.51,95,100
60650416004,5,5,1.35,TCPR123; NO3N; PCATE; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,2,0,2,2,100,763.51,95,100
60650417021,5,5,1.45,TCPR123; NO3N; PCATE; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,3,0,3,3,100,764.52,95,100
60650417022,5,5,1.35,TCPR123; NO3N; PCATE; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,2,0,2,2,100,763.52,95,100
60650417023,5,5,1.32,TCPR123; NO3N; PCATE; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,1,0,1,1,100,763.24,95,100
60650417031,3,2,1.79,TCPR123; NO3N; PCATE,NO3N; PCATE,1,0,1,1,100,417.87,83,100
60650417032,3,2,1.6,TCPR123; NO3N; PCATE,NO3N; PCATE,2,0,2,2,100,415.99,83,100
60650417033,3,2,1.79,TCPR123; NO3N; PCATE,NO3N; PCATE,1,0,1,1,100,417.87,83,100
60650417041,5,4,1.53,TCPR123; NO3N; PCATE; ALPHA; U,NO3N; PCATE; ALPHA; U,2,0,2,2,100,715.32,94,100
60650417042,5,5,1.43,TCPR123; NO3N; PCATE; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,4,0,4,4,100,764.31,95,100
60650418031,1,1,1,NO3N,NO3N,2,0,2,2,100,160.03,53,100
60650418071,5,4,1.32,TCPR123; NO3N; PCATE; ALPHA; U,NO3N; PCATE; ALPHA; U,2,0,2,2,100,713.17,94,100
60650418072,5,5,1.42,NO3N; PCATE; TCPR123; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,4,0,4,4,100,764.2,95,100
60650418082,2,1,1.49,NO3N; PCATE,NO3N,3,0,3,3,100,264.85,70,100
60650418083,2,1,1.65,NO3N; PCATE,NO3N,2,0,2,2,100,266.46,71,100
60650418091,5,5,1.72,NO3N; PCATE; TCPR123; ALPHA; U,NO3N; PCATE; TCPR123; ALPHA; U,3,0,3,3,100,767.2,95,100
60650418093,5,5,1.65,NO3N; PCATE; TCPR123; ALPHA; U,NO3N; PCATE; TCPR123; ALPHA; U,2,0,2,2,100,766.49,95,100
60650418102,2,0,1.97,NO3N; PCATE,,2,0,2,4,50,109.84,38,50
60650418121,5,5,1.51,NO3N; PCATE; TCPR123; ALPHA; U,TCPR123; NO3N; PCATE; ALPHA; U,2,0,2,2,100,765.08,95,100
60650418122,5,5,1.51,NO3N; PCATE; TCPR123; ALPHA; U,NO3N; PCATE; TCPR123; ALPHA; U,3,0,3,3,100,765.14,95,100
60650418132,5,5,1.51,NO3N; PCATE; TCPR123; ALPHA; U,NO3N; PCATE; TCPR123; ALPHA; U,3,0,3,3,100,765.14,95,100
60650418133,5,5,1.39,NO3N; PCATE; TCPR123; ALPHA; U,NO3N; PCATE; TCPR123; ALPHA; U,4,0,4,4,100,763.94,95,100
60650419042,3,2,1.33,TCPR123; NO3N; PCATE,NO3N; PCATE,4,0,4,8,50,206.64,62,50
60650419043,3,2,1.33,TCPR123; NO3N; PCATE,NO3N; PCATE,3,0,3,3,100,413.31,83,100
60650419132,3,2,1.29,TCPR123; NO3N; PCATE,NO3N; PCATE,4,0,4,6,66.67,275.26,72,66.67
60650419133,2,2,1.32,NO3N; PCATE,NO3N; PCATE,2,0,2,4,50,156.58,52,50
60650422091,6,2,3.03,DBCP; TCE; NO3N; PCATE; PCE; TCPR123,NO3N; TCPR123,4,0,4,6,66.67,486.87,88,66.67
60650422172,1,1,1.11,NO3N,NO3N,3,0,3,6,50,80.53,31,50
60650423002,0,2,0,,NO3N; DBCP,0,2,5,5,20,20,10,100
60650424052,1,1,1.39,NO3N,PCATE,4,0,4,4,100,163.86,56,100
60650425051,1,1,1.11,NO3N,NO3N,4,0,4,4,100,161.07,53,100
60650425052,1,1,1.11,NO3N,NO3N,2,0,2,2,100,161.07,53,100
60650425061,1,2,1.2,NO3N,NO3N; PCATE,3,0,3,3,100,212,63,100
60650425132,1,1,1.39,NO3N,PCATE,2,0,2,2,100,163.86,56,100
60650425141,1,1,1.39,NO3N,PCATE,3,0,3,3,100,163.86,56,100
60650425142,1,1,1.39,NO3N,PCATE,4,0,4,4,100,163.86,56,100
60650427092,0,1,0,,NO3N,0,2,2,8,12.5,6.25,3,25
60650427292,1,1,1.35,NO3N,NO3N,2,1,5,8,31.25,51.09,21,62.5
60650427411,0,1,0,,NO3N,0,1,1,2,25,12.5,7,50
60650433101,2,2,1.63,TCPR123; AS,NO3N; AS,2,1,4,4,62.5,197.71,61,100
60650433111,2,1,1.5,TCPR123; AS,AS,1,0,1,1,100,264.98,70,100
60650433112,2,1,1.5,TCPR123; AS,AS,1,0,2,2,50,132.49,48,100
60650435083,2,1,1.63,TCPR123; AS,AS,2,0,5,5,40,106.54,37,100
60650437021,2,1,1.5,TCPR123; AS,AS,3,0,4,4,75,198.74,61,100
60650437022,2,1,1.5,TCPR123; AS,AS,1,0,2,2,50,132.49,48,100
